  0.0000000000    0.0036000000
  0.0000500000    0.0006000000    299    19
  0.0008408421    0.0008331135    0.0008237447    0.0008143058    0.0008048434
  0.0007953680    0.0007858827    0.0007763881    0.0007668853    0.0007573756
  0.0007478573    0.0007383323    0.0007287995    0.0007192609    0.0007097159
  0.0007001642    0.0006906028    0.0006810347    0.0006714632    0.0006618807
  0.0006522936    0.0006426980    0.0006330981    0.0006234882    0.0006138731
  0.0006042506    0.0005946212    0.0005849859    0.0005753416    0.0005656926
  0.0005560344    0.0005463700    0.0005366966    0.0005270181    0.0005173349
  0.0005076382    0.0004979397    0.0004882288    0.0004785145    0.0004687904
  0.0004590563    0.0004493185    0.0004395674    0.0004298065    0.0004200392
  0.0004102590    0.0004004693    0.0003906705    0.0003808552    0.0003710311
  0.0003611878    0.0003513352    0.0003414591    0.0003315663    0.0003216509
  0.0003117117    0.0003017436    0.0002917428    0.0002817050    0.0002716228
  0.0002614874    0.0002512904    0.0002410189    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0002327214    0.0002327214    0.0002327214    0.0002327214    0.0002327214
  0.0009801356    0.0009732393    0.0009640765    0.0009547649    0.0009454103
  0.0009360300    0.0009266390    0.0009172359    0.0009078233    0.0008984041
  0.0008889745    0.0008795379    0.0008700942    0.0008606401    0.0008511796
  0.0008417129    0.0008322406    0.0008227601    0.0008132724    0.0008037755
  0.0007942735    0.0007847648    0.0007752478    0.0007657244    0.0007561932
  0.0007466537    0.0007371108    0.0007275557    0.0007179967    0.0007084310
  0.0006988564    0.0006892761    0.0006796859    0.0006700897    0.0006604863
  0.0006508776    0.0006412559    0.0006316336    0.0006219990    0.0006123578
  0.0006027091    0.0005930524    0.0005833856    0.0005737178    0.0005640352
  0.0005543460    0.0005446503    0.0005349431    0.0005252281    0.0005155021
  0.0005057682    0.0004960286    0.0004862722    0.0004765085    0.0004667341
  0.0004569456    0.0004471486    0.0004373318    0.0004275070    0.0004176633
  0.0004078044    0.0003979282    0.0003880330    0.0003781155    0.0003681722
  0.0003582063    0.0003482093    0.0003381766    0.0003281107    0.0003180004
  0.0003078398    0.0002976178    0.0002873332    0.0002769635    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0002741289    0.0002741289    0.0002741289    0.0002741289    0.0002741289
  0.0011181855    0.0011121602    0.0011032885    0.0010941340    0.0010849010
  0.0010756290    0.0010663355    0.0010570287    0.0010477099    0.0010383810
  0.0010290403    0.0010196940    0.0010103368    0.0010009714    0.0009916005
  0.0009822194    0.0009728346    0.0009634415    0.0009540397    0.0009446321
  0.0009352183    0.0009257944    0.0009163639    0.0009069267    0.0008974827
  0.0008880322    0.0008785753    0.0008691094    0.0008596351    0.0008501562
  0.0008406703    0.0008311786    0.0008216759    0.0008121668    0.0008026526
  0.0007931261    0.0007835980    0.0007740587    0.0007645133    0.0007549612
  0.0007453996    0.0007358340    0.0007262592    0.0007166760    0.0007070851
  0.0006974852    0.0006878801    0.0006782667    0.0006686446    0.0006590138
  0.0006493747    0.0006397302    0.0006300703    0.0006204057    0.0006107319
  0.0006010532    0.0005913603    0.0005816588    0.0005719447    0.0005622248
  0.0005524926    0.0005427521    0.0005329988    0.0005232345    0.0005134534
  0.0005036626    0.0004938600    0.0004840399    0.0004742058    0.0004643569
  0.0004544857    0.0004445987    0.0004346883    0.0004247603    0.0004148020
  0.0004048209    0.0003948068    0.0003847567    0.0003746735    0.0003645488
  0.0003543749    0.0003441478    0.0003338598    0.0003234984    0.0003160108
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
  0.0003160109    0.0003160109    0.0003160109    0.0003160109    0.0003160109
